"","X","�..GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","MONTH","DAY","YEAR","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS"
"54",227264,"URN:CornellLabOfOrnithology:EBIRD:OBS510500830","6/12/2017 10:20",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Portage","US-WI-097","US-WI_3651",23,"","4408957CE","US-Wisconsin-Junction City-746-1158 County Highway G - 44.557x-89.78","L5965392","P",44.5570811,-89.7799075,6,12,2017,"8:05:00","obsr911861","S37547518","Traveling - Property Specific","P64","EBIRD_ATL_WI",75,0,NA,2,1,"",0,1,0,NA,"",""
"55",66058,"URN:CornellLabOfOrnithology:EBIRD:OBS393398710","4/20/2016 20:33",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Jackson","US-MI-075","",23,"","","Dahlem Center","L768969","H",42.1632523,-84.4259083,4,19,2016,"18:25:00","obsr42744","S29088678","Traveling","P22","EBIRD",185,2.414,NA,4,1,"G1704296",0,1,0,NA,"",""
"56",126892,"URN:CornellLabOfOrnithology:EBIRD:OBS241536095","8/5/2018 11:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","Ohio","US-OH","Franklin","US-OH-049","",22,"","","Godown Road Park","L2069797","P",40.08346,-83.05219,3,24,2014,"20:02:00","obsr88222","S17586732","Traveling","P22","EBIRD",21,0.241,NA,1,1,"",0,1,0,NA,"Submitted from  BirdLog NA for Android v1.9.3","5-7 calling/displaying birds beyond the borders  of the dog park."
"57",109900,"URN:CornellLabOfOrnithology:EBIRD:OBS608576101","5/1/2018 12:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Monroe","US-NY-055","US-NY_1723",NA,"","","Braddock Bay--West Spit","L293051","H",43.3191364,-77.7141094,5,1,2018,"7:50:00","obsr282252","S45141553","Traveling","P22","EBIRD",81,0.563,NA,2,1,"G3146482",0,1,0,NA,"",""
"58",231919,"URN:CornellLabOfOrnithology:EBIRD:OBS910288529","5/4/2020 14:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Dane","US-WI-025","US-WI_3635",23,"","","Mazomanie Oak Barrens SNA","L886747","H",43.2409511,-89.7463006,5,3,2020,"5:01:00","obsr375866","S68309217","Traveling","P22","EBIRD",161,1.609,NA,2,1,"G5273511",0,1,0,NA,"",""
"59",138615,"URN:CornellLabOfOrnithology:EBIRD:OBS750159582","5/4/2019 8:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"6","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"USFWS_147","","Black Swamp Bird Observatory and Trails","L740302","H",41.6051585,-83.1933045,5,3,2019,"20:16:00","obsr295426","S55752201","Stationary","P21","EBIRD",73,NA,NA,2,1,"G4118209",0,1,0,NA,"",""
"60",127778,"URN:CornellLabOfOrnithology:EBIRD:OBS252858055","12/4/2017 7:27",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"","","Darsch Rd.","L814053","H",41.5959321,-83.1743145,5,11,2014,"20:45:00","obsr87872","S18346540","Stationary","P21","EBIRD",74,NA,NA,1,1,"",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1",""
"61",138390,"URN:CornellLabOfOrnithology:EBIRD:OBS734904854","4/7/2019 9:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Maumee Bay SP--Campground","L1802495","H",41.6840075,-83.3952447,4,6,2019,"17:10:00","obsr294016","S54662858","Stationary","P21","EBIRD",235,NA,NA,1,1,"",0,1,0,NA,"",""
"62",130742,"URN:CornellLabOfOrnithology:EBIRD:OBS399920635","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,8,2016,"7:15:00","obsr237238","S29497210","Traveling","P22","EBIRD",140,1.609,NA,2,1,"G1741688",0,1,0,NA,"<br />Submitted from eBird Android 1.0.4",""
"63",138105,"URN:CornellLabOfOrnithology:EBIRD:OBS727146360","3/20/2019 20:36",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lake","US-OH-085","",13,"","","Concord Ravines--Private Property","L3626901","P",41.6465438,-81.2481451,3,19,2019,"19:54:00","obsr623595","S54058554","Stationary","P21","EBIRD",4,NA,NA,1,1,"",0,1,0,NA,"",""
"64",111935,"URN:CornellLabOfOrnithology:EBIRD:OBS750696862","5/6/2019 12:48",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","New York","US-NY-061","US-NY_2793",30,"","","Central Park--Tupelo Meadow","L1797864","H",40.7777727,-73.9692761,5,4,2019,"12:24:00","obsr248765","S55783906","Traveling","P22","EBIRD",89,2.838,NA,2,1,"G4120837",0,1,0,NA,"",""
"65",64581,"URN:CornellLabOfOrnithology:EBIRD:OBS304118469","3/19/2015 20:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Ingham","US-MI-065","",23,"","","Zero Burkley","L2305213","P",42.6822461,-84.3405819,3,19,2015,"19:15:00","obsr275735","S22428339","Traveling","P22","EBIRD",60,1.609,NA,1,1,"",0,1,0,NA,"","first heard calling at 8:05, seen displaying"
"66",67768,"URN:CornellLabOfOrnithology:EBIRD:OBS505491082","5/28/2017 10:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Charlevoix","US-MI-029","",12,"","","West end Runway, Airport","L5897159","P",45.6929462,-85.5633044,5,27,2017,"20:30:00","obsr519321","S37204740","Traveling","P22","EBIRD",60,0.644,NA,25,1,"",0,1,0,NA,"Field Trip Birding Festival",""
"67",226523,"URN:CornellLabOfOrnithology:EBIRD:OBS487596972","1/7/2020 11:04",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","Wisconsin","US-WI","Outagamie","US-WI-087","",23,"","4408845CE","Herman Road (Shiocton CE)","L4636408","P",44.4539638,-88.5147643,4,19,2017,"4:55:00","obsr294145","S36093967","Stationary","P21","EBIRD_ATL_WI",20,NA,NA,1,1,"",0,1,0,NA,"","Twittering displays and peents.  One landed near my feet at about 5:30 a.m. and ambled off into the adjacent woods.  Close enough to hear the subtle throat sounds that accompanied the peents."
"68",64534,"URN:CornellLabOfOrnithology:EBIRD:OBS278909246","11/1/2014 22:57",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Washtenaw","US-MI-161","",23,"","","Barton Nature Area","L1147171","H",42.3044517,-83.7555492,11,1,2014,"14:50:00","obsr178666","S20408560","Traveling","P22","EBIRD",62,1.609,NA,1,1,"",0,1,0,NA,"",""
"69",113726,"URN:CornellLabOfOrnithology:EBIRD:OBS883307662","4/20/2020 14:01",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","C ","C3","","United States","US","New York","US-NY","Chautauqua","US-NY-013","",13,"","42079A5SE","CR-8, Panama US-NY 42.01461, -79.52871","L11022123","P",42.01461,-79.528711,3,24,2020,"19:53:00","obsr18443","S66184482","Traveling","P22","EBIRD_ATL_NY",5,1.076,NA,1,1,"",0,1,0,NA,"",""
"70",138575,"URN:CornellLabOfOrnithology:EBIRD:OBS748559248","5/2/2019 7:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Butler","US-OH-017","",22,"","","Governor Bebb MetroPark","L4404478","H",39.3700707,-84.8066854,5,1,2019,"16:20:00","obsr1179620","S55647147","Traveling","P22","EBIRD",56,1.545,NA,1,1,"",0,1,0,NA,"Serenity Trail.  Mostly overcast, light breeze to gusty, near 80 F.","Heard a single loud characteristic call (nasal buzzy ""peent"") coming from the ground nearby (roughly 30-40 ft away) at about 5 pm; habitat was mature mixed hardwood-conifer forest with open understory near a moist ravine."
"71",104889,"URN:CornellLabOfOrnithology:EBIRD:OBS318093214","5/10/2015 11:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","Wayne","US-NY-117","US-NY_1726",13,"","","Montezuma Audubon Center","L349018","H",43.0921176,-76.7641162,5,9,2015,"19:50:00","obsr299943","S23356270","Stationary","P21","EBIRD",25,NA,NA,3,1,"",0,1,0,NA,"",""
"72",1444,"URN:CornellLabOfOrnithology:EBIRD:OBS398074864","3/30/2019 21:35",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","Male, Adult (2)","United States","US","Wisconsin","US-WI","Columbia","US-WI-021","",23,"","4308954CE","Portage CE","L3207611","P",43.5625019,-89.40625,5,2,2016,"20:23:00","obsr123398","S29389567","Traveling","P22","EBIRD_ATL_WI",22,4.828,NA,2,1,"",0,1,0,NA,"Mark Martin and Sue Foote-Martin looking woodcocks.","Hard to hear woodcock with all the frogs.  Two woodcocks, one west of the south end of Dumke Road and the other .5 miles north of the south end of Dumke Road."
"73",134100,"URN:CornellLabOfOrnithology:EBIRD:OBS500314497","5/7/2019 20:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Ottawa","US-OH-123","US-OH_2044",22,"","","Magee Marsh (Ottawa Co.)","L275517","H",41.6140595,-83.163414,5,14,2017,"8:30:00","obsr672954","S36890516","Traveling","P22","EBIRD",240,3.219,NA,3,1,"",0,1,0,NA,"",""
"74",137192,"URN:CornellLabOfOrnithology:EBIRD:OBS617375054","8/5/2018 14:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,13,2018,"10:00:00","obsr752206","S45647321","Traveling","P22","EBIRD",360,4.828,NA,2,1,"",0,1,0,NA,"Checklist includes birds seen on drive to and from SE Michigan to Magee plus stops at Metzgerâ€™s marsh and Howard Marsh Metropark. ",""
"75",113989,"URN:CornellLabOfOrnithology:EBIRD:OBS885788394","3/29/2020 20:24",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","New York","US-NY","Cortland","US-NY-023","US-NY_785",28,"","42075D8CE","NY-26 (42.4417,-75.9293)","L11051056","P",42.441676,-75.929315,3,29,2020,"20:11:00","obsr14774","S66384571","Traveling","P22","EBIRD_ATL_NY",6,1.18,NA,1,1,"",0,1,0,NA,"",""
"76",134910,"URN:CornellLabOfOrnithology:EBIRD:OBS586937272","8/5/2018 13:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Butler","US-OH-017","US-OH_513",22,"","","Gilmore MetroPark","L617208","H",39.3504607,-84.5119429,3,11,2018,"16:30:00","obsr852282","S43573795","Traveling","P22","EBIRD",180,3.219,NA,3,1,"",0,1,0,NA,"",""
"77",222963,"URN:CornellLabOfOrnithology:EBIRD:OBS276821553","8/5/2018 13:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Wisconsin","US-WI","Green","US-WI-045","",23,"","","Browntown-Cadiz Springs SRA","L515868","H",42.5836116,-89.7694588,10,17,2014,"16:00:00","obsr446022","S20264033","Traveling","P22","EBIRD",120,2.414,NA,1,1,"",0,1,0,NA,"",""
"78",76106,"URN:CornellLabOfOrnithology:EBIRD:OBS885982338","3/30/2020 21:12",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Minnesota","US-MN","Fillmore","US-MN-045","",23,"","","Richard J. Dorer Memorial Hardwood State Forest, Rushford Village US-MN 43.83628, -91.76613","L11053031","P",43.836282,-91.766133,3,30,2020,"7:58:00","obsr406210","S66399576","Traveling","P22","EBIRD",116,2.755,NA,1,1,"",0,1,0,NA,"MN DNR WMA","FOY"
"79",227321,"URN:CornellLabOfOrnithology:EBIRD:OBS513801652","6/25/2017 15:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Racine","US-WI-101","",22,"","","Herbert F. Johnson Park Golf Course, Racine","L1308800","H",42.7704235,-87.8541684,6,25,2017,"8:33:00","obsr333955","S37790762","Traveling","P22","EBIRD",124,0.805,NA,1,1,"",1,1,0,NA,"",""
"80",135876,"URN:CornellLabOfOrnithology:EBIRD:OBS611177190","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,5,2018,"11:00:00","obsr517883","S45299644","Traveling","P22","EBIRD",168,0.805,NA,4,1,"",0,1,0,NA,"",""
"81",224106,"URN:CornellLabOfOrnithology:EBIRD:OBS331310419","8/7/2018 3:03",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","H ","C2","","United States","US","Wisconsin","US-WI","Vilas","US-WI-125","US-WI_3690",12,"","4608913CE","Logging road through clearcut e of Buckatabon","L3785034","P",46.044728,-89.2961347,7,9,2015,"8:25:00","obsr31111","S24231266","Traveling","P22","EBIRD_ATL_WI",105,2.253,NA,2,1,"",0,1,0,NA,"Sue and I walked old logging roads east from Buckatabon Rd about 0.2 mi S of CTH K.","Count meaningless - lots of fresh feeding holes in moist sandy areas."
"82",76309,"URN:CornellLabOfOrnithology:EBIRD:OBS895791071","4/15/2020 21:27",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Minnesota","US-MN","Hennepin","US-MN-053","",23,"","","Hyland Lake Park Reserve","L356720","H",44.83615,-93.37491,4,15,2020,"19:09:00","obsr1105575","S67291138","Traveling","P22","EBIRD",77,1.889,NA,2,1,"G5189832",0,1,0,NA,"Also a Coyote and White-tailed Deer",""
"83",114676,"URN:CornellLabOfOrnithology:EBIRD:OBS904635543","4/27/2020 21:20",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","C ","C3","","United States","US","New York","US-NY","Tompkins","US-NY-109","",28,"","42076C3NE","Boyer Creek Farm, Caroline","L123189","H",42.3432727,-76.2994856,4,27,2020,"20:40:00","obsr16544","S67942440","Stationary","P21","EBIRD_ATL_NY",20,NA,NA,1,1,"",0,1,0,NA,"",""
"84",109247,"URN:CornellLabOfOrnithology:EBIRD:OBS590507246","3/22/2018 9:52",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","S ","C2","","United States","US","New York","US-NY","Tompkins","US-NY-109","",28,"","","Durfee Hill Rd.","L4836284","H",42.3624444,-76.4523017,3,19,2018,"19:30:00","obsr127404","S43856197","Stationary","P21","EBIRD",5,NA,NA,2,1,"G3030931",0,1,0,NA,"","Peenting!"
"85",64736,"URN:CornellLabOfOrnithology:EBIRD:OBS307190052","4/3/2015 15:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Delta","US-MI-041","",12,"","","BDNKC (near site of former Animal Shelter)","L3533654","P",45.7862002,-87.0895779,4,2,2015,"20:45:00","obsr127663","S22661506","Stationary","P21","EBIRD",5,NA,NA,1,1,"",0,1,0,NA,"Heard two or three individuals outside the Bay de Noc Kennel Club (BDNKC).....probably flying overhead.",""
"86",115261,"URN:CornellLabOfOrnithology:EBIRD:OBS928524290","5/21/2020 20:55",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Columbia","US-NY-021","",13,"","","Green Acres Farm","L3190630","P",42.1613675,-73.7492466,5,21,2020,"18:00:00","obsr33824","S69439381","Traveling","P22","EBIRD",120,0.805,NA,1,1,"",0,1,0,NA,"",""
"87",134544,"URN:CornellLabOfOrnithology:EBIRD:OBS508847873","6/6/2017 20:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Erie","US-OH-043","US-OH_2044",NA,"","","Sheldon Marsh State Nature Preserve","L275453","H",41.4174633,-82.6037213,6,6,2017,"19:44:00","obsr836145","S37434189","Traveling","P22","EBIRD",31,0.805,NA,1,1,"",0,1,0,NA,"",""
"88",223373,"URN:CornellLabOfOrnithology:EBIRD:OBS310887489","1/7/2020 11:03",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Wisconsin","US-WI","Dane","US-WI-025","",23,"","4308911NE","Goose Lake SWA/Goose Lake Drumlins SNA","L2822439","H",43.0996668,-89.0419149,4,18,2015,"5:30:00","obsr404438","S22922515","Traveling","P22","EBIRD_ATL_WI",120,0.402,NA,4,1,"G1238223",0,1,0,NA,"Site 23. ----Warm for this time of year- 48 degrees at the start, but felt colder because of the wind. Sunny. Rained quite a bit about a week and a half ago; buds coming open on trees, green grasses coming in. Water level seemed normal for this site for this time of year. ----Should mention that we saw a warbler we weren't able to identify: I thought it was a Magnolia warbler, another in the party thought it was a Canada warbler. It had a necklace, but not as obvious as a Canada's and there were two short stripes on the sides of the breast; dark back, yellow breast, thin black mask. Didn't see a yellow rump. Later I heard a call that sounded like a Magnolia warbler from somewhere else. I'm 90% sure it was a Magnolia warbler, but since there's so much doubt I have not indicated it in the checklist.","We walked in to the site at dark and heard at least 4. We saw one ahead of us- it sat in the path for awhile, maybe afraid to move at first, then twittered off."
"89",128545,"URN:CornellLabOfOrnithology:EBIRD:OBS306501268","8/5/2018 12:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"8","","","","United States","US","Ohio","US-OH","Seneca","US-OH-147","US-OH_2058",22,"","","Springville Marsh State Nature Preserve","L333745","H",41.0031777,-83.4039757,3,29,2015,"6:00:00","obsr22798","S22609883","Traveling","P22","EBIRD",330,4.828,NA,14,1,"",0,1,0,NA,"Regular bird banding session but closed early due to high winds",""
"90",115051,"URN:CornellLabOfOrnithology:EBIRD:OBS926855897","5/19/2020 15:45",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","C ","C3","","United States","US","New York","US-NY","St. Lawrence","US-NY-089","US-NY_775",13,"","44075E3NE","Upper & Lower Lakes WMA--Middle Lake canoe launch","L769533","H",44.60058,-75.26697,5,14,2020,"20:10:00","obsr286148","S69332435","Traveling","P22","EBIRD_ATL_NY",100,1.77,NA,1,1,"",0,1,0,NA,"The spring peepers became deafening on the boardwalk! Mostly cloudy with light rain at times.",""
"91",225643,"URN:CornellLabOfOrnithology:EBIRD:OBS418212152","8/4/2016 10:17",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","H ","C2","","United States","US","Wisconsin","US-WI","Vilas","US-WI-125","US-WI_3690",12,"","4608913CE","Nekoosa Landing Rd clearcut","L3759987","P",46.0711397,-89.2619205,7,8,2016,"20:55:00","obsr31111","S30708809","Traveling","P22","EBIRD_ATL_WI",17,0.805,NA,2,1,"",0,1,0,NA,"Main goal nighthawks plus upgrade of early clearcut species.",""
"92",110326,"URN:CornellLabOfOrnithology:EBIRD:OBS711293427","2/16/2019 13:05",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Erie","US-NY-029","",13,"","","Camp Pioneer","L7479483","P",42.633303,-79.081581,5,27,2018,"21:29:00","obsr1266271","S52772276","Traveling","P22","EBIRD",30,0.805,NA,1,1,"G3861543",0,1,0,NA,"Started with Screech Owl calls in the ropes course field. My Blue Tooth Speaker wouldnâ€™t connect and calls werenâ€™t recognizable. Attempted my owl whistle, but they werenâ€™t loud enough to carry. Switched to Barred Owl had a response within minutes. Walked toward the calls, back into the camp and eventually was directly under the pair calling back and forth. There was a third individual calling far off in the distance. I was able to share with another family at camp, my own, and make a few short recordings. Long sought after Erie County Bird.","Two brief â€œpeentâ€s when I began Barred Owl vocalization."
"93",132550,"URN:CornellLabOfOrnithology:EBIRD:OBS478846613","3/27/2017 7:49",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Montgomery","US-OH-113","",22,"","","Twin Creek MetroPark","L966686","H",39.5913898,-84.3523407,3,26,2017,"7:45:00","obsr174710","S35443139","Traveling","P22","EBIRD",120,11.265,NA,1,1,"",0,1,0,NA,"",""
"94",65412,"URN:CornellLabOfOrnithology:EBIRD:OBS336974586","8/5/2018 14:11",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Keweenaw","US-MI-083","",NA,"","","Isle Royale NP--Scoville Point Trail","L3021021","H",48.1605169,-88.4579659,8,11,2015,"8:00:00","obsr281935","S24657927","Traveling","P22","EBIRD",300,7.081,NA,3,1,"G1379664",0,1,0,NA,"Hiked the Stoll Trail to Scoville Pt.--<a href=""https://www.flickr.com/photos/117193163@N05/20039085344/in/dateposted-public/"" title=""P1050599""><img src=""https://farm6.staticflickr.com/5706/20039085344_b808f679c0.jpg"" alt=""P1050599"" /></a>----<a href=""https://www.flickr.com/photos/117193163@N05/20652519632/in/dateposted-public/"" title=""Stoll trail""><img src=""https://farm1.staticflickr.com/714/20652519632_3c90628614.jpg"" alt=""Stoll trail"" /></a>","ID'd by wing whistle when it took flight."
